customer_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
18533,42,management,divorced,tertiary,no,461,yes,no,unknown,3,jun,72,1,-1,0,unknown,no
18534,36,technician,single,tertiary,no,268,no,no,cellular,29,aug,54,12,-1,0,unknown,no
18535,26,technician,single,secondary,yes,-454,no,yes,cellular,18,jul,652,2,-1,0,unknown,no
18536,35,management,married,tertiary,no,365,no,no,cellular,21,nov,168,2,-1,0,unknown,no
18537,33,technician,divorced,secondary,no,2,yes,no,cellular,7,may,600,2,330,17,failure,no
18538,58,services,married,secondary,no,1667,yes,yes,unknown,6,may,85,1,-1,0,unknown,no
18539,21,blue-collar,single,secondary,no,2265,no,no,cellular,27,may,156,4,99,2,success,no
18540,34,blue-collar,married,secondary,no,4622,yes,yes,unknown,20,may,217,1,-1,0,unknown,no
18541,38,blue-collar,single,secondary,no,0,no,no,cellular,13,aug,255,2,105,1,failure,no
18542,41,technician,married,secondary,no,188,no,yes,telephone,31,jul,15,25,-1,0,unknown,no
18543,36,management,single,secondary,no,0,no,no,cellular,13,aug,333,5,-1,0,unknown,no
18544,38,self-employed,single,secondary,no,592,no,no,cellular,6,may,275,1,-1,0,unknown,no
18545,25,technician,married,secondary,no,-276,yes,no,unknown,4,jun,105,1,-1,0,unknown,no
18546,34,technician,married,secondary,no,1254,no,no,cellular,6,may,77,3,-1,0,unknown,no
18547,34,technician,married,secondary,no,652,yes,yes,cellular,18,jul,50,4,-1,0,unknown,no
18548,45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,176,1,other,no
18549,30,technician,single,secondary,no,148,yes,yes,cellular,15,may,115,5,-1,0,unknown,no
18550,42,technician,married,secondary,no,1812,yes,no,cellular,31,jul,84,2,-1,0,unknown,no
18551,50,unemployed,married,secondary,no,3478,yes,no,unknown,13,may,342,3,-1,0,unknown,no
18552,33,technician,married,secondary,no,264,no,no,cellular,28,aug,180,4,-1,0,unknown,no
18553,35,management,married,tertiary,no,71,yes,no,cellular,30,apr,510,2,-1,0,unknown,no
18554,59,blue-collar,married,secondary,no,1376,no,yes,unknown,9,may,61,4,-1,0,unknown,no
18555,38,blue-collar,married,primary,no,668,no,no,unknown,8,may,238,1,-1,0,unknown,no
18556,33,services,married,secondary,no,703,no,no,cellular,18,nov,160,2,-1,0,unknown,no
18557,45,technician,divorced,unknown,yes,-25,no,yes,unknown,3,jul,158,3,-1,0,unknown,no
18558,37,unemployed,single,secondary,no,48,no,no,cellular,31,jul,40,10,-1,0,unknown,no
18559,35,technician,single,tertiary,no,2453,yes,no,cellular,13,aug,119,2,-1,0,unknown,no
18560,41,blue-collar,single,primary,no,0,yes,no,unknown,16,may,522,5,-1,0,unknown,no
18561,33,management,married,tertiary,no,133,yes,no,unknown,26,may,308,4,-1,0,unknown,no
18562,30,management,single,tertiary,no,277,yes,no,cellular,8,may,166,1,42,1,other,no
18563,49,housemaid,married,primary,no,78,no,no,telephone,10,jul,139,1,-1,0,unknown,no
18564,39,management,married,secondary,no,517,yes,no,cellular,18,nov,387,3,196,2,failure,no
18565,44,entrepreneur,divorced,secondary,no,1,no,no,cellular,31,jul,388,4,-1,0,unknown,no
18566,38,blue-collar,married,primary,no,7944,no,no,unknown,17,jun,116,3,-1,0,unknown,no
18567,27,admin.,single,secondary,no,3,yes,no,cellular,8,may,346,2,-1,0,unknown,no
18568,45,management,married,tertiary,no,623,no,no,cellular,9,sep,405,3,-1,0,unknown,no
18569,40,management,divorced,tertiary,no,290,yes,no,unknown,27,may,184,1,-1,0,unknown,no
18570,53,services,married,primary,no,8918,yes,no,telephone,23,jul,173,2,-1,0,unknown,no
18571,32,management,single,tertiary,no,41,yes,no,cellular,7,may,449,1,338,1,other,no
18572,34,blue-collar,married,secondary,no,199,yes,no,unknown,8,may,627,3,-1,0,unknown,no
18573,29,blue-collar,married,secondary,no,100,yes,yes,cellular,6,may,152,4,344,2,failure,no
18574,34,services,single,secondary,no,313,yes,no,cellular,14,jul,634,3,-1,0,unknown,no
18575,40,admin.,married,secondary,no,419,yes,yes,cellular,12,may,92,1,369,1,failure,no
18576,44,technician,married,secondary,no,0,yes,no,unknown,30,may,243,3,-1,0,unknown,no
18577,36,management,single,tertiary,no,0,no,yes,cellular,18,nov,300,1,96,4,failure,no
18578,39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,-1,0,unknown,no
18579,58,blue-collar,married,primary,no,1357,yes,no,unknown,13,may,150,2,-1,0,unknown,no
18580,37,technician,married,secondary,no,1610,no,no,unknown,16,jun,140,2,-1,0,unknown,no
18581,31,management,married,tertiary,no,0,yes,no,cellular,4,may,108,2,167,1,failure,no
18582,46,blue-collar,divorced,secondary,no,709,yes,no,cellular,18,jul,100,4,-1,0,unknown,no
18583,26,student,single,tertiary,no,10086,no,no,cellular,8,jul,475,3,78,2,success,no
18584,37,services,married,secondary,no,0,yes,no,cellular,14,jul,330,4,-1,0,unknown,no
18585,39,services,married,secondary,no,-311,yes,no,cellular,6,may,55,2,345,2,other,no
18586,36,management,married,tertiary,no,9324,yes,no,cellular,30,mar,138,8,-1,0,unknown,no
18587,29,management,married,tertiary,no,7832,yes,no,unknown,27,may,304,2,-1,0,unknown,no
18588,47,technician,divorced,secondary,no,191,no,no,cellular,19,aug,228,5,-1,0,unknown,no
18589,47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,unknown,no
18590,44,services,single,secondary,no,0,yes,no,unknown,14,may,198,1,-1,0,unknown,no
18591,24,admin.,single,secondary,no,172,no,no,cellular,3,feb,114,1,-1,0,unknown,no
18592,30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,nov,189,1,144,5,failure,no
18593,55,management,single,tertiary,no,797,no,no,cellular,29,jul,24,2,-1,0,unknown,no
18594,41,admin.,married,secondary,no,120,no,yes,cellular,8,jul,489,1,-1,0,unknown,no
18595,57,admin.,married,primary,no,215,yes,yes,cellular,17,jul,210,2,-1,0,unknown,no
18596,34,blue-collar,married,primary,no,425,yes,no,cellular,16,jul,1389,7,-1,0,unknown,no
18597,31,admin.,single,secondary,no,476,no,no,cellular,9,feb,284,2,-1,0,unknown,no
18598,56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure,no
18599,53,management,married,unknown,no,527,yes,no,cellular,23,jul,71,3,-1,0,unknown,no
18600,33,management,single,tertiary,no,0,no,no,cellular,27,aug,191,4,-1,0,unknown,no
18601,67,admin.,married,primary,no,1093,no,no,telephone,8,jul,64,3,-1,0,unknown,no
18602,53,housemaid,married,primary,no,70,no,no,cellular,21,aug,77,8,-1,0,unknown,no
18603,41,housemaid,married,primary,no,39,no,no,cellular,21,aug,299,4,-1,0,unknown,no
18604,46,housemaid,married,primary,no,296,yes,no,unknown,20,jun,205,4,-1,0,unknown,no
18605,58,admin.,married,secondary,no,1464,yes,yes,unknown,5,jun,53,29,-1,0,unknown,no
18606,39,blue-collar,married,primary,no,2226,yes,no,unknown,6,may,158,1,-1,0,unknown,no
18607,30,technician,single,secondary,no,1286,no,no,telephone,28,aug,44,12,-1,0,unknown,no
18608,37,blue-collar,married,primary,no,-738,yes,no,cellular,5,may,303,1,-1,0,unknown,no
18609,45,management,married,tertiary,no,3643,no,no,cellular,21,nov,162,1,-1,0,unknown,no
18610,50,housemaid,married,tertiary,no,5260,yes,no,cellular,24,jul,51,2,-1,0,unknown,no
18611,30,technician,single,secondary,no,3096,yes,no,cellular,11,aug,272,4,-1,0,unknown,no
18612,29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,no
18613,32,self-employed,married,primary,no,286,yes,no,cellular,6,aug,175,1,-1,0,unknown,no
18614,37,management,married,tertiary,no,89,yes,no,unknown,19,may,162,10,-1,0,unknown,no
18615,26,services,single,secondary,no,-72,yes,no,unknown,30,jun,82,9,-1,0,unknown,no
18616,51,management,single,tertiary,no,4305,yes,no,cellular,4,may,126,1,-1,0,unknown,no
18617,38,admin.,married,primary,no,1487,no,no,unknown,9,jun,332,2,-1,0,unknown,no
18618,72,retired,divorced,primary,no,0,no,no,telephone,28,aug,359,1,-1,0,unknown,no
18619,42,technician,divorced,secondary,no,-78,yes,yes,cellular,29,jul,10,23,-1,0,unknown,no
18620,57,blue-collar,single,primary,no,3495,no,yes,cellular,19,nov,362,3,-1,0,unknown,no
18621,22,student,single,unknown,no,3317,no,no,cellular,10,aug,148,1,-1,0,unknown,no
18622,46,management,married,tertiary,no,1906,no,no,cellular,28,aug,44,6,-1,0,unknown,no
18623,32,unemployed,married,secondary,no,2996,yes,no,unknown,19,may,68,1,-1,0,unknown,no
18624,42,technician,married,tertiary,no,446,no,no,cellular,6,aug,286,3,-1,0,unknown,no
18625,37,blue-collar,married,secondary,no,1590,no,no,unknown,12,jun,305,2,-1,0,unknown,no
18626,27,self-employed,single,tertiary,no,5214,yes,no,unknown,28,may,94,1,-1,0,unknown,no
18627,30,management,married,tertiary,no,134,yes,no,unknown,19,may,70,1,-1,0,unknown,no
18628,34,management,married,tertiary,no,8,no,no,cellular,25,aug,169,4,-1,0,unknown,no
18629,56,management,married,tertiary,no,3120,yes,no,cellular,7,aug,666,2,-1,0,unknown,no
18630,54,services,married,secondary,no,171,no,yes,cellular,14,jul,673,8,-1,0,unknown,no
18631,57,management,married,secondary,no,39,yes,no,cellular,15,may,114,2,-1,0,unknown,no
18632,56,management,married,tertiary,no,171,no,yes,telephone,17,jul,610,2,-1,0,unknown,no
18633,41,services,married,secondary,no,-140,no,yes,unknown,6,jun,190,1,-1,0,unknown,no
18634,32,management,single,tertiary,no,728,yes,no,unknown,21,may,125,1,-1,0,unknown,no
18635,34,services,married,secondary,no,1637,yes,no,cellular,21,nov,107,4,-1,0,unknown,no
18636,30,services,single,secondary,no,-143,yes,no,cellular,15,may,85,1,-1,0,unknown,no
18637,42,technician,divorced,tertiary,no,802,no,no,telephone,28,jan,119,2,-1,0,unknown,no
18638,40,housemaid,married,tertiary,no,795,yes,no,unknown,29,may,725,3,-1,0,unknown,no
18639,36,technician,single,secondary,no,265,yes,yes,unknown,5,may,348,1,-1,0,unknown,no
18640,42,services,married,primary,no,2567,yes,no,unknown,19,may,401,2,-1,0,unknown,no
18641,34,management,married,tertiary,no,3402,no,no,cellular,3,jun,88,2,-1,0,unknown,no
18642,30,services,divorced,secondary,no,1336,yes,no,cellular,18,may,13,3,355,5,failure,no
18643,35,blue-collar,married,secondary,no,306,no,no,unknown,20,jun,12,8,-1,0,unknown,no
18644,44,blue-collar,single,primary,no,10984,no,no,unknown,20,jun,258,18,-1,0,unknown,no
18645,46,admin.,married,secondary,no,526,no,yes,cellular,31,jul,251,3,-1,0,unknown,no
18646,38,services,married,tertiary,no,563,yes,no,cellular,7,may,251,2,-1,0,unknown,no
18647,32,services,single,tertiary,no,0,no,no,cellular,28,aug,23,12,-1,0,unknown,no
18648,34,management,married,tertiary,no,0,no,no,cellular,29,aug,120,2,-1,0,unknown,no
18649,53,services,divorced,primary,no,3107,no,no,unknown,5,jun,152,1,-1,0,unknown,no
18650,38,services,married,primary,no,0,no,no,cellular,28,jul,33,3,-1,0,unknown,no
18651,54,management,married,tertiary,no,1146,yes,no,cellular,12,aug,205,2,-1,0,unknown,no
18652,32,blue-collar,single,secondary,no,5252,yes,no,cellular,20,nov,232,2,183,2,failure,no
18653,33,management,married,tertiary,no,1195,yes,no,telephone,13,may,355,4,-1,0,unknown,no
18654,46,technician,married,secondary,no,488,no,no,unknown,5,jun,92,1,-1,0,unknown,no
18655,49,management,married,tertiary,no,1887,no,no,cellular,18,nov,244,3,-1,0,unknown,no
18656,37,management,married,tertiary,no,49,no,yes,cellular,22,aug,132,1,-1,0,unknown,no
18657,40,blue-collar,married,secondary,no,280,yes,no,cellular,8,may,435,2,340,3,failure,no
18658,35,blue-collar,married,secondary,no,-461,no,no,unknown,23,may,339,1,-1,0,unknown,no
18659,26,services,divorced,primary,no,633,yes,no,unknown,27,may,326,2,-1,0,unknown,no
18660,27,blue-collar,single,primary,no,3955,yes,no,unknown,28,may,205,3,-1,0,unknown,no
18661,39,management,married,tertiary,no,-233,yes,no,cellular,19,nov,249,1,-1,0,unknown,no
18662,31,services,single,tertiary,no,1626,no,no,unknown,31,jul,15,1,-1,0,unknown,no
18663,53,blue-collar,married,secondary,no,1103,yes,yes,cellular,4,feb,101,2,250,4,failure,no
18664,50,entrepreneur,divorced,tertiary,no,223,no,no,cellular,7,jul,264,5,-1,0,unknown,no
18665,36,blue-collar,single,secondary,no,-175,yes,no,unknown,15,may,180,2,-1,0,unknown,no
18666,46,blue-collar,married,secondary,no,-3,yes,no,unknown,9,may,92,2,-1,0,unknown,no
18667,36,services,married,tertiary,no,0,yes,no,cellular,8,may,52,1,-1,0,unknown,no
18668,38,housemaid,married,primary,no,3918,no,no,cellular,27,aug,101,3,-1,0,unknown,no
18669,44,management,married,tertiary,no,284,yes,yes,cellular,10,jul,109,5,-1,0,unknown,no
18670,56,retired,married,secondary,no,4577,no,no,cellular,29,aug,133,2,-1,0,unknown,no
18671,37,management,single,tertiary,no,876,yes,no,cellular,15,apr,140,4,327,2,failure,no
18672,51,blue-collar,married,primary,no,3754,no,yes,cellular,13,aug,202,3,-1,0,unknown,no
18673,41,technician,married,secondary,no,128,yes,no,cellular,27,aug,100,2,-1,0,unknown,no
18674,55,technician,divorced,tertiary,no,0,yes,no,unknown,30,may,234,1,-1,0,unknown,no
18675,38,management,divorced,tertiary,no,547,yes,no,unknown,14,may,137,4,-1,0,unknown,no
18676,21,management,single,tertiary,no,243,no,yes,cellular,17,jun,181,2,-1,0,unknown,no
18677,40,entrepreneur,married,tertiary,no,3571,no,no,unknown,9,jun,222,3,-1,0,unknown,no
18678,39,technician,married,secondary,no,130,no,no,cellular,8,jul,202,2,-1,0,unknown,no
18679,30,blue-collar,married,secondary,no,-529,yes,no,cellular,12,may,416,4,-1,0,unknown,no
18680,28,services,single,secondary,no,1636,yes,no,cellular,18,may,97,1,355,2,failure,no
18681,58,services,married,secondary,no,12180,no,no,unknown,16,jun,121,5,-1,0,unknown,no
18682,50,unemployed,married,secondary,no,297,yes,no,cellular,31,jul,29,10,-1,0,unknown,no
18683,32,blue-collar,single,secondary,no,413,yes,no,cellular,19,nov,270,1,-1,0,unknown,no
18684,44,technician,single,secondary,no,285,yes,no,cellular,12,may,373,3,-1,0,unknown,no
18685,47,technician,married,secondary,no,19,yes,no,unknown,6,may,105,2,-1,0,unknown,no
18686,45,unknown,married,primary,no,44,no,no,unknown,11,jun,81,1,-1,0,unknown,no
18687,48,services,divorced,secondary,no,62,yes,no,cellular,8,may,561,1,-1,0,unknown,no
18688,60,management,married,tertiary,no,79,no,no,unknown,11,jun,48,3,-1,0,unknown,no
18689,45,blue-collar,married,secondary,no,226,no,no,telephone,4,feb,170,2,212,2,failure,no
18690,31,technician,single,secondary,no,2388,no,no,cellular,5,aug,123,1,-1,0,unknown,no
18691,30,admin.,single,secondary,no,98,yes,no,cellular,23,jul,100,5,-1,0,unknown,no
18692,52,management,married,primary,no,48,no,no,unknown,9,jun,135,2,-1,0,unknown,no
18693,31,blue-collar,married,secondary,no,255,yes,yes,cellular,18,may,295,1,-1,0,unknown,no
18694,53,blue-collar,married,secondary,no,2,yes,no,unknown,16,may,851,2,-1,0,unknown,no
18695,47,blue-collar,married,primary,no,643,yes,no,unknown,20,jun,18,6,-1,0,unknown,no
18696,42,technician,married,tertiary,no,13410,no,yes,cellular,14,aug,149,2,-1,0,unknown,no
18697,57,admin.,married,unknown,no,0,yes,no,unknown,15,may,215,2,-1,0,unknown,no
18698,35,self-employed,divorced,secondary,no,3443,no,no,cellular,30,jul,409,4,-1,0,unknown,no
18699,47,unemployed,married,primary,no,2946,no,no,unknown,5,jun,60,1,-1,0,unknown,no
18700,37,management,married,tertiary,no,21,yes,no,unknown,29,may,52,2,-1,0,unknown,no
18701,55,unemployed,married,primary,no,1212,no,no,cellular,31,aug,241,1,92,1,failure,no
18702,58,management,married,tertiary,no,2183,yes,no,cellular,22,jul,209,1,-1,0,unknown,no
18703,33,entrepreneur,married,secondary,no,135,yes,no,cellular,17,apr,114,1,345,2,failure,no
18704,29,blue-collar,married,secondary,no,5903,yes,no,unknown,8,may,194,1,-1,0,unknown,no
18705,41,unemployed,divorced,secondary,no,271,yes,no,unknown,19,jun,196,2,-1,0,unknown,no
18706,53,retired,married,secondary,no,303,yes,no,unknown,6,may,593,2,-1,0,unknown,no
18707,41,entrepreneur,single,primary,no,7264,no,yes,unknown,1,jul,125,3,-1,0,unknown,no
18708,42,unemployed,married,tertiary,no,0,no,no,cellular,8,oct,113,1,-1,0,unknown,no
18709,52,admin.,married,primary,no,204,no,no,cellular,19,aug,123,2,-1,0,unknown,no
18710,42,services,divorced,secondary,no,444,no,no,cellular,21,nov,171,1,-1,0,unknown,no
18711,33,services,single,secondary,no,-27,yes,no,unknown,26,may,165,1,-1,0,unknown,no
18712,44,blue-collar,single,primary,no,287,no,no,cellular,29,jan,301,1,-1,0,unknown,no
18713,53,management,married,tertiary,no,800,no,no,cellular,18,nov,90,1,-1,0,unknown,no
18714,35,technician,single,secondary,no,4645,yes,no,cellular,11,jan,502,3,270,40,other,no
18715,47,entrepreneur,married,unknown,no,1481,yes,no,cellular,6,may,64,2,364,3,failure,no
18716,59,admin.,married,secondary,no,1575,yes,no,cellular,12,may,301,3,263,11,success,no
18717,31,management,single,tertiary,no,5691,yes,no,cellular,21,nov,37,2,123,1,failure,no
18718,40,management,married,tertiary,no,294,yes,no,cellular,23,jul,97,5,-1,0,unknown,no
18719,55,management,married,tertiary,no,154,no,no,telephone,11,may,70,2,367,3,failure,no
18720,41,self-employed,single,tertiary,no,3950,yes,no,unknown,30,may,96,2,-1,0,unknown,no
18721,46,blue-collar,married,secondary,no,624,yes,no,cellular,16,apr,201,1,-1,0,unknown,no
18722,35,services,divorced,secondary,no,-504,no,no,cellular,10,jul,228,1,-1,0,unknown,no
18723,46,technician,divorced,secondary,no,111,yes,no,cellular,19,nov,178,3,183,2,other,no
18724,31,blue-collar,married,secondary,no,1131,yes,yes,cellular,15,apr,126,1,148,6,failure,no
18725,49,management,married,tertiary,no,322,no,no,cellular,6,aug,72,4,-1,0,unknown,no
18726,37,technician,married,secondary,no,0,yes,no,cellular,16,apr,657,4,149,1,other,no
18727,41,technician,single,tertiary,no,-89,yes,no,cellular,3,feb,195,4,251,4,failure,no
18728,42,blue-collar,married,secondary,no,3,yes,no,unknown,14,may,34,1,-1,0,unknown,no
18729,34,technician,single,secondary,no,1313,no,no,cellular,19,apr,237,4,-1,0,unknown,no
18730,55,technician,married,secondary,no,462,no,no,cellular,11,aug,116,2,-1,0,unknown,no
18731,49,unemployed,married,primary,yes,11,yes,no,telephone,31,jul,166,8,-1,0,unknown,no
18732,59,technician,married,primary,no,3163,yes,no,unknown,29,may,240,2,-1,0,unknown,no
18733,26,technician,single,secondary,no,2,yes,yes,unknown,15,may,461,1,-1,0,unknown,no
18734,43,self-employed,married,tertiary,no,3157,no,no,cellular,21,apr,381,2,330,17,other,no
18735,35,management,single,tertiary,no,4348,yes,no,cellular,2,apr,1074,3,217,8,failure,no
18736,43,management,married,tertiary,no,-391,yes,no,cellular,28,jul,193,8,-1,0,unknown,no
18737,51,blue-collar,married,tertiary,no,7816,yes,no,unknown,12,may,76,2,-1,0,unknown,no
18738,29,technician,single,secondary,no,5763,no,yes,cellular,5,jun,271,2,92,2,success,no
18739,42,self-employed,married,secondary,no,240,yes,no,cellular,4,feb,183,1,189,16,other,no
18740,73,retired,married,primary,no,508,no,no,cellular,14,jun,154,4,97,1,success,no
18741,39,services,married,secondary,no,2,yes,no,cellular,25,jul,174,10,-1,0,unknown,no
18742,39,management,married,tertiary,no,1654,no,yes,cellular,21,nov,151,1,-1,0,unknown,no
18743,44,entrepreneur,married,secondary,no,860,yes,yes,cellular,6,may,96,2,295,5,failure,no
18744,30,admin.,single,secondary,no,154,yes,no,cellular,21,nov,24,2,-1,0,unknown,no
18745,32,admin.,married,tertiary,no,281,yes,no,unknown,6,may,226,1,-1,0,unknown,no
18746,57,retired,married,secondary,no,427,no,no,cellular,29,jan,246,1,-1,0,unknown,no
18747,55,blue-collar,married,secondary,no,467,no,no,cellular,25,aug,129,5,-1,0,unknown,no
18748,24,self-employed,single,tertiary,no,91,yes,no,cellular,15,may,134,2,-1,0,unknown,no
18749,41,services,married,secondary,no,1319,yes,no,cellular,11,may,305,1,-1,0,unknown,no
18750,39,admin.,married,tertiary,no,259,yes,no,unknown,19,may,27,1,-1,0,unknown,no
18751,52,self-employed,married,secondary,no,-488,yes,no,unknown,29,may,322,1,-1,0,unknown,no
18752,28,services,single,secondary,no,60,no,yes,cellular,29,jan,248,1,-1,0,unknown,no
18753,56,management,married,primary,no,405,no,no,cellular,21,jul,251,2,-1,0,unknown,no
18754,33,technician,married,secondary,no,177,yes,yes,cellular,12,may,22,8,-1,0,unknown,no
18755,41,management,married,tertiary,no,-412,yes,no,cellular,29,jan,85,1,195,5,other,no
18756,32,management,married,tertiary,no,282,no,no,cellular,22,aug,92,2,-1,0,unknown,no
18757,50,housemaid,married,tertiary,no,6181,no,no,unknown,17,jun,1162,2,-1,0,unknown,no
18758,28,services,single,secondary,no,373,yes,no,cellular,18,may,115,2,-1,0,unknown,no
18759,36,management,married,tertiary,no,-92,no,yes,cellular,18,nov,196,3,-1,0,unknown,no
18760,36,blue-collar,married,primary,no,49,yes,no,cellular,15,may,232,2,365,5,other,no
18761,53,housemaid,married,primary,no,0,no,no,unknown,24,jun,51,8,-1,0,unknown,no
18762,40,admin.,married,secondary,no,-283,no,no,unknown,20,jun,253,2,-1,0,unknown,no
18763,34,technician,single,secondary,no,1313,no,no,cellular,12,aug,176,1,21,6,failure,no
18764,35,admin.,single,secondary,no,2452,yes,no,unknown,5,jun,91,2,-1,0,unknown,no
18765,55,technician,married,secondary,no,517,yes,yes,unknown,19,may,61,4,-1,0,unknown,no
18766,49,management,married,tertiary,no,350,no,no,cellular,12,aug,238,6,-1,0,unknown,no
18767,57,retired,married,primary,no,1623,yes,yes,cellular,18,jul,246,1,-1,0,unknown,no
18768,44,blue-collar,single,secondary,no,-435,yes,no,unknown,27,may,141,2,-1,0,unknown,no
18769,57,retired,married,primary,no,333,no,no,unknown,22,aug,336,2,-1,0,unknown,no
18770,36,management,married,tertiary,no,3770,yes,no,cellular,31,jul,150,4,-1,0,unknown,no
18771,53,services,divorced,primary,no,778,yes,no,cellular,17,apr,221,2,-1,0,unknown,no
18772,25,admin.,single,secondary,no,483,no,yes,cellular,30,apr,68,1,86,1,success,no
18773,26,unemployed,single,tertiary,no,2170,no,no,cellular,3,feb,317,1,-1,0,unknown,no
18774,33,management,single,tertiary,no,541,yes,yes,unknown,21,may,572,1,-1,0,unknown,no
18775,33,admin.,married,tertiary,no,205,no,no,unknown,1,jul,156,2,-1,0,unknown,no
18776,29,technician,single,tertiary,no,2269,yes,no,cellular,20,apr,53,1,346,1,failure,no
18777,34,admin.,divorced,secondary,no,0,yes,no,cellular,6,may,153,1,-1,0,unknown,no
18778,46,services,divorced,unknown,no,973,no,no,cellular,2,feb,297,1,-1,0,unknown,no
18779,25,admin.,married,secondary,no,894,yes,no,unknown,28,may,328,1,-1,0,unknown,no
18780,57,retired,married,primary,no,-12,no,yes,cellular,12,aug,80,8,-1,0,unknown,no
18781,50,management,married,tertiary,no,0,no,no,cellular,30,jan,199,1,205,1,failure,no
18782,48,blue-collar,married,primary,no,5154,yes,no,unknown,14,may,70,1,-1,0,unknown,no
18783,32,admin.,single,secondary,no,-32,no,no,cellular,29,jan,320,1,185,5,other,no
18784,45,blue-collar,single,primary,no,999,no,no,cellular,29,jan,182,2,-1,0,unknown,no
18785,32,services,married,secondary,no,24,yes,yes,cellular,12,may,185,1,-1,0,unknown,no
18786,34,management,married,tertiary,no,0,yes,no,unknown,20,may,150,1,-1,0,unknown,no
18787,56,blue-collar,married,secondary,no,771,yes,yes,unknown,19,jun,254,1,-1,0,unknown,no
18788,49,management,single,tertiary,no,1350,yes,yes,cellular,11,may,716,1,-1,0,unknown,no
18789,54,admin.,married,tertiary,no,19,no,no,cellular,26,aug,131,2,-1,0,unknown,no
18790,44,management,single,tertiary,no,709,yes,no,cellular,19,nov,54,1,-1,0,unknown,no
18791,35,blue-collar,single,primary,no,2040,no,no,cellular,21,nov,258,1,157,4,failure,no
18792,31,management,married,tertiary,no,303,yes,no,unknown,14,may,143,1,-1,0,unknown,no
18793,34,management,married,secondary,no,-311,yes,no,unknown,27,may,305,2,-1,0,unknown,no
18794,38,management,single,tertiary,no,690,yes,no,unknown,20,may,34,1,-1,0,unknown,no
18795,56,management,married,tertiary,no,2551,yes,no,cellular,17,nov,150,2,-1,0,unknown,no
18796,49,technician,married,secondary,no,-142,yes,yes,cellular,23,jul,73,4,-1,0,unknown,no
18797,44,blue-collar,married,secondary,no,-448,yes,no,unknown,18,jun,149,2,-1,0,unknown,no
18798,33,admin.,married,tertiary,no,99,yes,yes,cellular,18,nov,55,2,-1,0,unknown,no
18799,33,technician,single,secondary,no,18,no,no,cellular,22,aug,93,2,-1,0,unknown,no
18800,29,services,single,secondary,no,37,no,yes,cellular,17,jul,309,2,-1,0,unknown,no
18801,34,blue-collar,married,primary,no,3868,yes,no,cellular,18,may,134,1,350,1,failure,no
18802,57,blue-collar,divorced,primary,no,5041,yes,no,cellular,16,apr,284,1,336,1,failure,no
18803,34,admin.,married,secondary,no,260,no,no,cellular,28,jan,50,1,-1,0,unknown,no
18804,55,blue-collar,married,secondary,yes,67,no,no,cellular,8,jul,267,2,-1,0,unknown,no
18805,47,technician,divorced,secondary,no,157,yes,no,cellular,25,aug,163,8,-1,0,unknown,no
18806,48,blue-collar,married,secondary,no,1513,no,yes,cellular,17,jul,1171,1,-1,0,unknown,no
18807,36,technician,single,secondary,no,1044,yes,no,cellular,20,aug,15,19,-1,0,unknown,no
18808,34,blue-collar,married,secondary,no,113,yes,no,cellular,13,may,16,2,-1,0,unknown,no
18809,43,blue-collar,married,unknown,no,245,yes,no,cellular,16,apr,829,1,-1,0,unknown,no
18810,55,management,married,tertiary,no,505,yes,no,cellular,17,apr,58,1,316,1,other,no
18811,58,admin.,married,secondary,no,92,yes,no,unknown,27,may,180,1,-1,0,unknown,no
18812,62,self-employed,married,tertiary,no,3685,no,no,cellular,3,feb,181,3,-1,0,unknown,no
18813,32,management,married,tertiary,no,1636,yes,no,cellular,18,nov,124,1,-1,0,unknown,no
18814,35,management,married,tertiary,no,0,yes,no,cellular,5,may,310,1,-1,0,unknown,no
18815,33,management,single,tertiary,no,349,no,no,cellular,22,aug,182,1,-1,0,unknown,no
18816,54,technician,married,primary,no,3067,yes,no,telephone,29,jul,222,3,-1,0,unknown,no
18817,41,blue-collar,married,secondary,no,338,yes,no,unknown,14,may,87,1,-1,0,unknown,no
18818,58,retired,married,primary,no,282,yes,no,cellular,28,jul,40,4,-1,0,unknown,no
18819,34,management,single,tertiary,no,1190,no,no,cellular,3,feb,18,7,-1,0,unknown,no
18820,58,blue-collar,married,primary,no,73,no,no,unknown,17,jun,116,1,-1,0,unknown,no
18821,30,technician,married,secondary,no,384,no,no,cellular,25,aug,73,3,-1,0,unknown,no
18822,40,blue-collar,married,primary,no,-388,yes,no,cellular,4,may,195,3,340,1,failure,no
18823,35,management,married,tertiary,no,354,no,yes,cellular,9,feb,117,4,12,2,other,no
18824,37,admin.,single,secondary,no,192,yes,no,unknown,23,may,105,2,-1,0,unknown,no
18825,32,blue-collar,single,secondary,no,70,yes,no,unknown,26,may,118,6,-1,0,unknown,no
18826,33,services,married,secondary,no,22,yes,no,unknown,5,may,71,1,-1,0,unknown,no
